Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"Suptd., KG Hospl, Vizag",10849854158,"State Bank of India, ","Maharanipeta, Visakhapatnam",SBIN0000754,2000000
2,"Suptd., Govt.Hospital for Chest &CD , Vizag.",10039371761,"SBI, ","Waltair Br.,VIZAG",SBIN0010641,300000
3,"Suptd.,Dr. RSPR Govt.R.E.Hospital, Vizag.",107310011003656,"Andhra Bank, ","Dr. L. Bullaiah College Br., Visakhapatnama-13",ANDB0001073,100000
4,"Suptd.,Victoria Hospital, Vizag",103010100024548,"Andhra Bank, ","KGH Br., Maharanipeta, Visakhapatnam-530002.",ANDB0001030,500000
5,"Suptd.,Govt. E.N.T. Hospital, Vizag",30816231698,"SBI, ","Waltair Br.,",SBIN0010641,300000
6," Suptd., Metal Care Hopital, Vizag ",133210011000242,"Andhra Bank, ","East Point Colony, VSP",ANDB0001332,100000
7,"Suptd., R.C.D.Hospital, Vizag.",10025547279,"SBI, ","MVP Colony Br., Vizag ",SBIN0004158,100000
8,"Suptd.,Govt. General Hospital , Kakinada",480201011001580,"Vijaya Bank, ","GGH compound, Kakinada",VIJB0004802,2000000
9,"Suptd.,Govt. Genl. Hospital , Guntur.",31807904862,"State Bank of India, ","GGH Br., Guntur",SBIN0010278,2000000
10,"Suptd.,Fever Hospital, Guntur",069610011003385,"Andhra Bank, ","Gorantla, Guntur",ANDB0000696,100000
11,"Suptd.,Govt. General Hospital ,Vijayawada.",62021579138,"State Bank of Hyderabad, ","Gayathri Nagar Br., Vijayawada.",SBHY0021050,1200000
12,"Suptd.,Govt. General Hospital ,Kurnool",137910100004377,"Andhra Bank, ","Kurnool Medical College Br., Kurnool",ANDB0001379,2000000
13,"Suptd.,Regional Eye Hospital, Kurnool",10289703215,"SBI, ","Budhwarpet, Kurnool",SBIN0003185,100000
14,"Suptd.,Govt. General Hospital , Ananthpur",038510011038004,Andhra Bank ,"New Town, Ananthapur",ANDB0000385,1000000
15,"Supdt., SVRR, Tirupathi",052010100024858,"Andhra Bank, ","Medical College Br., Tirupathi",ANDB0000520,1500000
16,"Suptd., Govt. Maternity Hospital, Tirupathi",052011011000064,"Andhra Bank, ","S.V.Medical College Br.,Tirupathi",ANDB0000520,500000
17,"Director,Govt. Genl. RIMS, Kadapa",30800641974,"SBI, ","RIMS, Kadapa",SBIN0010107,1200000
18,"Director,R.I.M.S. Genl. Hospital, Ongole.",175610100006481,"Andhra Bank, ","RIMS, Ongole",ANDB0001756,630000
19,"Director, RIMS, Srikakulam",30394471444,"SBI, ","ADB Br., Srikakulam",SBIN0001586,500000
