Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,M/s. Appasamy Associates,790343661,"Indian Bank Ltd.,"," Arumbakkam, Chennai.",IDIB000A132,1487200
2,"M/s. IRIS Health care Technologies Pvt., ltd.,",1.09703E+13,"HDFC Bank Ltd., ","115, R.K.Salai Branch, 9th Floor, 
Mylapore, Chennai-600004",HDFC0001097,12371750
3,M/s.  Royal Agencies,3.01411E+13,"Syndicate Bank, ","Limgampally, Hyderabad",SYNB0003014,638451
4,"M/s. Paramitha construction Pvt. Ltd.,",30600101175,"The Cosmos Co-operative Bank Ltd., ","King Koti, Hyderabad",COSB0000030,458640
5,"M/s. Trans Health care India Pvt., ",1.98E+16,"The Catholic Syrian Bank Ltd., ","Kodambakkam Br., Chennai",CSBK0000198,498960
6,"M/s. Vishal Surgical Equipment Co.,",3.02913E+13,"Sydicate Bank, ","Abid Road, Hyd.",SYNB0003029,3219136
7,"M/s. Esaote India (NS) Ltd.,",4.2501E+14,"Axis Bank Ltd., ","Srinagar colony, Hyderabad",UTIB0000425,5807616
8,M/s. Vardhini Industries,5.4513E+13,"Andhra Bank, ","Sithaphalmandi, Hyd.",ANDB0000545,106656
9,"The Secretary, Coir Board",8.06201E+11,"Canara Bank, ","Ernakulam South, Kerala.",CNRB0000806,314388
10,"M/s. Agfa Healthcare India Pvt, Ltd.,",30803811001,"HSBC Bank, ","M.G.Road, Mumbai",HSBC0400002,1616457
11,"M/s. Kawas Furnitures C & BICs Ltd.,",52027920374,"State Bank of  Hyderabad, ","Malakpet Branch, Hyderabad",SBHY0020061,350328
12,"M/s. Wipro GE Healthcare Pvt., Ltd., ",071062327002,The Hongkong and Shanghai Banking Corporation Ltd.,"M.G.Road, Bangalore-560001. India",HSBC0560002,2987500
17,"MD, APMSIDC, Hyderabad  (Income Tax)",418445142,"Indian Bank Ltd.,  ","Barkathpura Branch, Hyderabad",IDIB000B052,797297
18,"MD, APMSIDC, Hyderabad ",1.4241E+14,"Andhra Bank, ","Kendriya sadan Branch., Hyderabad",ANDB0001424,613058
