Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,M/s. Greenland Organics,1439135000003862,"Kurur Vysya bank, ",Nallakunta Branch Hyderabad,KVBL0001439,197244
2,M/s. Gluconate Health Limited,161010200007092,"Axis Bank Ltd.,"," CIT Road, Kolkata (WB), Kolkata-700014",UTIB0000161,2572156
3,M/s.Haseeb Pharmaceuticals,0353002100960555,"Punjab National Bank,  ","Vidhya Bhavan,  Gandhibagh, Nagpur-440010",PUNB0035300,1896082
4,"M/s. HLL Lifecare Ltd.,",11130285123,"State Bank of India, ","Nipani,Kittur Chennamma Road, Ashok Nagar, Belgam, Karnataka",SBIN0000888,3477777
5,"M/s. Indian Drugs & Pharmaceuticals Ltd.,",116601601000002,"Corporation Bank, ","Balanagar Branch, Hyderabad",CORP0001166,1766772
6,"M/s. Mino Pharma Laboratories Ltd.,",21790500000032,"Bank of Baroda, ","Masab Tank, Hyderabad.",BARB0MASABT,6336165
7,M/s. Nirma Limited,00060310005497,"HDFC Bank ,","Navarangpura, Ahmedabad",HDFC0000006,1758690
8,M/s. Seeko Biotics,1441135000000669,"The Karur Vysya Bank Ltd., ","Bunder Rd., Vijayawada",KVBL0001441,2836641
9,"M/s. United Biotech (P) Ltd.,",04802320000394,"HDFC Bank Ltd.,","Sarita Vihar, New Delhi",HDFC0000480,104107
10,M/s.Karnataka Antibiotics & Pharmaceuticals Ltd.,114606210300301,"Vijaya Bank, ","Mayohall Marg, MG Road, Bangalore",VIJB0001146,6341068
11,"M/s. Medipol Pharmaceutical India Pvt. Ltd.,",05852790000113,"HDFC Bank Ltd, ","Vishwas Nagar Main Road, Shahdara, New Delhi",HDFC0000585,656601
12,M/s. Safe Parenterals Limited,884531412,"Indian Bank, ",Narasaraopet,IDIB000N014,59218
13,"MD, APMSIDC, Hyderabad ",142410011000314,"Andhra Bank, ","Kendriya sadan Branch., Hyderabad",ANDB0001424,1960176
