Sno,Party Name,Party Account no,Party Bank Name,Party Bank Branch,Party Bank Ifsc Code,Party Amount
1,"M/s. Pentagon Labs Ltd.,",30753405565,"State Bank of India, ",Palasia Branch Indore,SBIN0003432,454602
2,M/s. Adish Industries,7184008700000115,"Punjab National Bank,", Bhopal,PUNB0718400,445954
3,M/s. Saar Biotech,910030050649335,"Axis Bank, ","Chandigarh, Haryana",UTIB0001472,405548
4,M/s. Stride Organics,30141130000023,"Syndicate Bank, ","Lingam pally, Hyderabad.",SYNB0003014,766214
5,"M/s. Bharat Serums & Vaccines Ltd.,",004655100000091,"IDBI Bank, ",Nariman Point Branch Mumbai,IBKL0000004,1819274
6,M/s. Century Pharmalabs India Private Limited,1439135000003758,"The Karur Vysya Bank Limited, ","Nallakunta , Hyderabad (New A/c)",KVBL0001439,550056
7,"M/s. Hetero Health Care Ltd.,",002103000004176,"IDBI Bank Ltd., ","Chapel Road, Hyderabad",IBKL0000133,269995
8,"M/s. Synokem Pharmaceuticals Ltd.,",20004013370,"Bank of Maharastra,"," 12/401, Sunder Vihar, Paschim Vihar, New Delhi",MAHB0001239,229333
9,M/s. Celon Laboratories Limited,000805012955,"ICICI Bank Ltd.,"," 6-2-1012, Tgv Mansion, Khairathabad, Hyderabad.",ICIC0000008,47691
10,"M/s. Deepin Pharmaceuticals (P) Ltd.,",064500401060001,"The Corporation Bank, ",Indore,CORP0000645,911630
11,"M/s.Appaswami Ocular Pvt., Ltd.,",00040330010082,"HDFC Bank Ltd., ","759, ITC Centre, Anna Salai, Chennai",HDFC0000004,12304
12,M/s. Seeko Biotics,1441135000000669,"The Karur Vysya Bank Ltd., ","Bunder Rd., Vijayawada",KVBL0001441,5606181
13,"M/s. HLL Lifecare Ltd.,",11130285123,"State Bank of India, ","Nipani,Kittur Chennamma Road, Ashok Nagar, Belgam, Karnataka",SBIN0000888,1950911
14,"MD, APMSIDC, Hyderabad ",142410011000314,"Andhra Bank, ","Kendriya sadan Branch., Hyderabad",ANDB0001424,942879
